id_x,identifier_x,generation_id,evolves_from_species_id,evolution_chain_id,color_id,shape_id,habitat_id,gender_rate,capture_rate,base_happiness,is_baby,hatch_counter,has_gender_differences,growth_rate_id,forms_switchable,is_legendary,is_mythical,order,conquest_order,id_y,identifier_y
793,nihilego,7,,414,9,10,,-1,45,0.0,0,120.0,0,1,0,0,0,793,,9,white
794,buzzwole,7,,415,8,10,,-1,45,0.0,0,120.0,0,1,0,0,0,794,,8,red
795,pheromosa,7,,416,9,12,,-1,45,0.0,0,120.0,0,1,0,0,0,795,,9,white
796,xurkitree,7,,417,1,6,,-1,45,0.0,0,120.0,0,1,0,0,0,796,,1,black
797,celesteela,7,,418,5,12,,-1,45,0.0,0,120.0,0,1,0,0,0,797,,5,green
798,kartana,7,,419,9,12,,-1,45,0.0,0,120.0,0,1,0,0,0,798,,9,white
799,guzzlord,7,,420,1,6,,-1,45,0.0,0,120.0,0,1,0,0,0,799,,1,black
800,necrozma,7,,421,1,4,,-1,255,0.0,0,120.0,0,1,0,1,0,800,,1,black
801,magearna,7,,422,4,12,,-1,3,0.0,0,120.0,0,1,0,0,1,801,,4,gray
802,marshadow,7,,423,4,12,,-1,3,0.0,0,120.0,0,1,0,0,1,802,,4,gray
803,poipole,7,,424,7,6,,-1,45,0.0,0,120.0,0,1,0,0,0,803,,7,purple
804,naganadel,7,803.0,424,7,9,,-1,45,0.0,0,120.0,0,1,0,0,0,804,,7,purple
805,stakataka,7,,425,4,8,,-1,30,0.0,0,120.0,0,1,0,0,0,805,,4,gray
806,blacephalon,7,,426,9,12,,-1,30,0.0,0,120.0,0,1,0,0,0,806,,9,white
807,zeraora,7,,427,10,12,,-1,3,0.0,0,120.0,0,1,0,0,1,807,,10,yellow
808,meltan,7,,428,4,1,,-1,3,0.0,0,120.0,0,1,0,0,1,808,,4,gray
809,melmetal,7,808.0,429,4,12,,-1,3,0.0,0,120.0,0,1,0,0,1,809,,4,gray
810,grookey,8,,430,5,6,,1,45,50.0,0,20.0,0,4,0,0,0,810,,5,green
811,thwackey,8,810.0,430,5,6,,1,45,50.0,0,20.0,0,4,0,0,0,811,,5,green
812,rillaboom,8,811.0,430,5,12,,1,45,50.0,0,20.0,0,4,0,0,0,812,,5,green
813,scorbunny,8,,431,9,6,,1,45,50.0,0,20.0,0,4,0,0,0,813,,9,white
814,raboot,8,813.0,431,4,6,,1,45,50.0,0,20.0,0,4,0,0,0,814,,4,gray
815,cinderace,8,814.0,431,9,6,,1,45,50.0,0,20.0,0,4,0,0,0,815,,9,white
816,sobble,8,,432,2,8,,1,45,50.0,0,20.0,0,4,0,0,0,816,,2,blue
817,drizzile,8,816.0,432,2,6,,1,45,50.0,0,20.0,0,4,0,0,0,817,,2,blue
818,inteleon,8,817.0,432,2,6,,1,45,50.0,0,20.0,0,4,0,0,0,818,,2,blue
819,skwovet,8,,433,3,6,,4,255,50.0,0,20.0,0,2,0,0,0,819,,3,brown
820,greedent,8,819.0,433,3,6,,4,90,50.0,0,20.0,0,2,0,0,0,820,,3,brown
821,rookidee,8,,434,2,9,,4,255,50.0,0,15.0,0,4,0,0,0,821,,2,blue
822,corvisquire,8,821.0,434,2,9,,4,120,50.0,0,15.0,0,4,0,0,0,822,,2,blue
823,corviknight,8,822.0,434,7,9,,4,45,50.0,0,15.0,0,4,0,0,0,823,,7,purple
824,blipbug,8,,435,2,14,,4,255,50.0,0,15.0,0,2,0,0,0,824,,2,blue
825,dottler,8,824.0,435,10,14,,4,120,50.0,0,15.0,0,2,0,0,0,825,,10,yellow
826,orbeetle,8,825.0,435,8,9,,4,45,50.0,0,15.0,0,2,0,0,0,826,,8,red
827,nickit,8,,436,3,8,,4,255,50.0,0,15.0,0,3,0,0,0,827,,3,brown
828,thievul,8,827.0,436,3,8,,4,127,50.0,0,15.0,0,3,0,0,0,828,,3,brown
829,gossifleur,8,,437,5,5,,4,190,50.0,0,20.0,0,2,0,0,0,829,,5,green
830,eldegoss,8,829.0,437,5,5,,4,75,50.0,0,20.0,0,2,0,0,0,830,,5,green
831,wooloo,8,,438,9,8,,4,255,50.0,0,15.0,0,2,0,0,0,831,,9,white
832,dubwool,8,831.0,438,9,8,,4,127,50.0,0,15.0,0,2,0,0,0,832,,9,white
833,chewtle,8,,439,5,8,,4,255,50.0,0,20.0,0,2,0,0,0,833,,5,green
834,drednaw,8,833.0,439,5,8,,4,75,50.0,0,20.0,0,2,0,0,0,834,,5,green
835,yamper,8,,440,10,8,,4,255,50.0,0,20.0,0,3,0,0,0,835,,10,yellow
836,boltund,8,835.0,440,10,8,,4,45,50.0,0,20.0,0,3,0,0,0,836,,10,yellow
837,rolycoly,8,,441,1,1,,4,255,50.0,0,15.0,0,4,0,0,0,837,,1,black
838,carkol,8,837.0,441,1,7,,4,120,50.0,0,15.0,0,4,0,0,0,838,,1,black
839,coalossal,8,838.0,441,1,12,,4,45,50.0,0,15.0,0,4,0,0,0,839,,1,black
840,applin,8,,442,5,2,,4,255,50.0,0,20.0,0,5,0,0,0,840,,5,green
841,flapple,8,840.0,442,5,9,,4,45,50.0,0,20.0,0,5,0,0,0,841,,5,green
842,appletun,8,840.0,442,5,8,,4,45,50.0,0,20.0,0,5,0,0,0,842,,5,green
843,silicobra,8,,443,5,2,,4,255,50.0,0,20.0,0,2,0,0,0,843,,5,green
844,sandaconda,8,843.0,443,5,2,,4,120,50.0,0,20.0,0,2,0,0,0,844,,5,green
845,cramorant,8,,444,2,9,,4,45,50.0,0,20.0,0,2,0,0,0,845,,2,blue
846,arrokuda,8,,445,3,3,,4,255,50.0,0,20.0,0,1,0,0,0,846,,3,brown
847,barraskewda,8,846.0,445,3,3,,4,60,50.0,0,20.0,0,1,0,0,0,847,,3,brown
848,toxel,8,,446,7,6,,4,75,50.0,1,25.0,0,4,0,0,0,848,,7,purple
849,toxtricity,8,848.0,446,7,6,,4,45,50.0,0,25.0,0,4,0,0,0,849,,7,purple
850,sizzlipede,8,,447,8,10,,4,190,50.0,0,20.0,0,2,0,0,0,850,,8,red
851,centiskorch,8,850.0,447,8,10,,4,75,50.0,0,20.0,0,2,0,0,0,851,,8,red
852,clobbopus,8,,448,3,10,,4,180,50.0,0,25.0,0,4,0,0,0,852,,3,brown
853,grapploct,8,852.0,448,2,10,,4,45,50.0,0,25.0,0,4,0,0,0,853,,2,blue
854,sinistea,8,,449,7,1,,-1,120,50.0,0,20.0,0,2,0,0,0,854,,7,purple
855,polteageist,8,854.0,449,7,1,,-1,60,50.0,0,20.0,0,2,0,0,0,855,,7,purple
856,hatenna,8,,450,6,7,,8,235,50.0,0,20.0,0,1,0,0,0,856,,6,pink
857,hattrem,8,856.0,450,6,12,,8,120,50.0,0,20.0,0,1,0,0,0,857,,6,pink
858,hatterene,8,857.0,450,6,5,,8,45,50.0,0,20.0,0,1,0,0,0,858,,6,pink
859,impidimp,8,,451,6,12,,0,255,50.0,0,20.0,0,2,0,0,0,859,,6,pink
860,morgrem,8,859.0,451,6,12,,0,120,50.0,0,20.0,0,2,0,0,0,860,,6,pink
861,grimmsnarl,8,860.0,451,7,12,,0,45,50.0,0,20.0,0,2,0,0,0,861,,7,purple
862,obstagoon,8,264.0,134,4,6,,4,45,50.0,0,15.0,0,2,0,0,0,862,,4,gray
863,perrserker,8,52.0,22,3,6,,4,90,50.0,0,20.0,0,2,0,0,0,863,,3,brown
864,cursola,8,222.0,113,9,4,,6,30,50.0,0,20.0,0,3,0,0,0,864,,9,white
865,sirfetchd,8,83.0,35,9,9,,4,45,50.0,0,20.0,0,2,0,0,0,865,,9,white
866,mr-rime,8,122.0,57,7,12,,4,45,50.0,0,25.0,0,2,0,0,0,866,,7,purple
867,runerigus,8,562.0,287,4,5,,4,90,50.0,0,25.0,0,2,0,0,0,867,,4,gray
868,milcery,8,,452,9,1,,8,200,50.0,0,20.0,0,2,0,0,0,868,,9,white
869,alcremie,8,868.0,452,9,5,,8,100,50.0,0,20.0,0,2,0,0,0,869,,9,white
870,falinks,8,,453,10,11,,-1,45,50.0,0,25.0,0,2,0,0,0,870,,10,yellow
871,pincurchin,8,,454,7,10,,4,75,50.0,0,20.0,0,2,0,0,0,871,,7,purple
872,snom,8,,455,9,2,,4,190,50.0,0,20.0,0,2,0,0,0,872,,9,white
873,frosmoth,8,872.0,455,9,13,,4,75,50.0,0,20.0,0,2,0,0,0,873,,9,white
874,stonjourner,8,,456,4,7,,4,60,50.0,0,25.0,0,1,0,0,0,874,,4,gray
875,eiscue,8,,457,2,6,,4,60,50.0,0,25.0,0,1,0,0,0,875,,2,blue
876,indeedee,8,,458,7,6,,4,30,140.0,0,40.0,1,3,0,0,0,876,,7,purple
877,morpeko,8,,459,10,12,,4,180,50.0,0,10.0,0,2,0,0,0,877,,10,yellow
878,cufant,8,,460,10,8,,4,190,50.0,0,25.0,0,2,0,0,0,878,,10,yellow
879,copperajah,8,878.0,460,5,8,,4,90,50.0,0,25.0,0,2,0,0,0,879,,5,green
880,dracozolt,8,,461,5,6,,-1,45,50.0,0,35.0,0,1,0,0,0,880,,5,green
881,arctozolt,8,,462,2,6,,-1,45,50.0,0,35.0,0,1,0,0,0,881,,2,blue
882,dracovish,8,,463,5,7,,-1,45,50.0,0,35.0,0,1,0,0,0,882,,5,green
883,arctovish,8,,464,2,3,,-1,45,50.0,0,35.0,0,1,0,0,0,883,,2,blue
884,duraludon,8,,465,9,6,,4,45,50.0,0,30.0,0,2,0,0,0,884,,9,white
885,dreepy,8,,466,5,2,,4,45,50.0,0,40.0,0,1,0,0,0,885,,5,green
886,drakloak,8,885.0,466,5,4,,4,45,50.0,0,40.0,0,1,0,0,0,886,,5,green
887,dragapult,8,886.0,466,5,6,,4,45,50.0,0,40.0,0,1,0,0,0,887,,5,green
888,zacian,8,,467,2,8,,-1,10,0.0,0,120.0,0,1,0,1,0,888,,2,blue
889,zamazenta,8,,468,8,8,,-1,10,0.0,0,120.0,0,1,0,1,0,889,,8,red
890,eternatus,8,,469,7,9,,-1,255,0.0,0,120.0,0,1,0,1,0,890,,7,purple
891,kubfu,8,,470,4,6,,1,3,50.0,0,120.0,0,1,0,1,0,891,,4,gray
892,urshifu,8,891.0,470,4,12,,1,3,50.0,0,120.0,0,1,0,1,0,892,,4,gray
893,zarude,8,,471,5,6,,-1,3,0.0,0,120.0,0,1,0,0,1,893,,5,green
894,regieleki,8,,472,10,12,,-1,3,35.0,0,120.0,0,1,0,1,0,894,,10,yellow
895,regidrago,8,,473,5,12,,-1,3,35.0,0,120.0,0,1,0,1,0,895,,5,green
896,glastrier,8,,474,9,8,,-1,3,35.0,0,120.0,0,1,0,1,0,896,,9,white
897,spectrier,8,,475,1,8,,-1,3,35.0,0,120.0,0,1,0,1,0,897,,1,black
898,calyrex,8,,476,5,12,,-1,3,100.0,0,120.0,0,1,0,1,0,898,,5,green
899,wyrdeer,8,234.0,120,4,8,,4,135,,0,,0,1,0,0,0,899,,4,gray
900,kleavor,8,123.0,58,3,13,,4,115,,0,,0,2,0,0,0,900,,3,brown
901,ursaluna,8,217.0,110,3,8,,4,75,,0,,0,2,0,0,0,901,,3,brown
902,basculegion,8,550.0,280,5,3,,4,135,,0,,1,2,1,0,0,902,,5,green
903,sneasler,8,215.0,109,4,6,,4,135,,0,,0,4,0,0,0,903,,4,gray
904,overqwil,8,211.0,106,1,3,,4,135,,0,,0,2,0,0,0,904,,1,black
905,enamorus,8,,477,6,4,,8,3,,0,,0,1,1,1,0,905,,6,pink
906,sprigatito,9,,478,5,8,,1,45,50.0,0,20.0,0,4,0,0,0,906,,5,green
907,floragato,9,906.0,478,5,6,,1,45,50.0,0,20.0,0,4,0,0,0,907,,5,green
908,meowscarada,9,907.0,478,5,6,,1,45,50.0,0,20.0,0,4,0,0,0,908,,5,green
909,fuecoco,9,,479,8,6,,1,45,50.0,0,20.0,0,4,0,0,0,909,,8,red
910,crocalor,9,909.0,479,8,6,,1,45,50.0,0,20.0,0,4,0,0,0,910,,8,red
911,skeledirge,9,910.0,479,8,8,,1,45,50.0,0,20.0,0,4,0,0,0,911,,8,red
912,quaxly,9,,480,9,6,,1,45,50.0,0,20.0,0,4,0,0,0,912,,9,white
913,quaxwell,9,912.0,480,2,6,,1,45,50.0,0,20.0,0,4,0,0,0,913,,2,blue
914,quaquaval,9,913.0,480,2,6,,1,45,50.0,0,20.0,0,4,0,0,0,914,,2,blue
915,lechonk,9,,481,4,8,,4,255,50.0,0,15.0,0,2,0,0,0,915,,4,gray
916,oinkologne,9,915.0,481,4,8,,0,100,50.0,0,15.0,1,2,0,0,0,916,,4,gray
917,tarountula,9,,482,9,14,,4,255,50.0,0,15.0,0,5,0,0,0,918,,9,white
918,spidops,9,917.0,482,5,14,,4,120,50.0,0,15.0,0,5,0,0,0,919,,5,green
919,nymble,9,,483,4,14,,4,190,20.0,0,20.0,0,2,0,0,0,920,,4,gray
920,lokix,9,919.0,483,4,12,,4,30,0.0,0,20.0,0,2,0,0,0,921,,4,gray
921,pawmi,9,,484,10,8,,4,190,50.0,0,15.0,0,2,0,0,0,954,,10,yellow
922,pawmo,9,921.0,484,10,6,,4,80,50.0,0,15.0,0,2,0,0,0,955,,10,yellow
923,pawmot,9,922.0,484,10,6,,4,45,50.0,0,15.0,0,2,0,0,0,956,,10,yellow
924,tandemaus,9,,485,9,11,,-1,150,50.0,0,10.0,0,3,0,0,0,945,,9,white
925,maushold,9,924.0,485,9,11,,-1,75,50.0,0,10.0,0,3,0,0,0,946,,9,white
926,fidough,9,,486,10,8,,4,190,50.0,0,20.0,0,4,0,0,0,970,,10,yellow
927,dachsbun,9,926.0,486,3,8,,4,90,50.0,0,20.0,0,4,0,0,0,971,,3,brown
928,smoliv,9,,487,5,7,,4,255,50.0,0,20.0,0,4,0,0,0,935,,5,green
929,dolliv,9,928.0,487,5,12,,4,120,50.0,0,20.0,0,4,0,0,0,936,,5,green
930,arboliva,9,929.0,487,5,12,,4,45,50.0,0,20.0,0,4,0,0,0,937,,5,green
931,squawkabilly,9,,488,5,9,,4,190,50.0,0,15.0,0,5,0,0,0,960,,5,green
932,nacli,9,,489,3,1,,4,255,50.0,0,20.0,0,4,0,0,0,963,,3,brown
933,naclstack,9,932.0,489,3,8,,4,120,50.0,0,20.0,0,4,0,0,0,964,,3,brown
934,garganacl,9,933.0,489,3,12,,4,45,50.0,0,20.0,0,4,0,0,0,965,,3,brown
935,charcadet,9,,490,8,12,,4,90,50.0,0,35.0,0,1,0,0,0,1003,,8,red
936,armarouge,9,935.0,490,8,12,,4,25,20.0,0,35.0,0,1,0,0,0,1004,,8,red
937,ceruledge,9,935.0,490,2,12,,4,25,20.0,0,35.0,0,1,0,0,0,1005,,2,blue
938,tadbulb,9,,491,10,1,,4,190,50.0,0,20.0,0,2,0,0,0,940,,10,yellow
939,bellibolt,9,938.0,491,5,12,,4,50,50.0,0,20.0,0,2,0,0,0,941,,5,green
940,wattrel,9,,492,1,9,,4,180,50.0,0,20.0,0,4,0,0,0,957,,1,black
941,kilowattrel,9,940.0,492,10,9,,4,90,50.0,0,20.0,0,4,0,0,0,958,,10,yellow
942,maschiff,9,,493,3,8,,4,150,50.0,0,20.0,0,4,0,0,0,972,,3,brown
943,mabosstiff,9,942.0,493,4,8,,4,75,50.0,0,20.0,0,4,0,0,0,973,,4,gray
944,shroodle,9,,494,4,8,,4,190,50.0,0,20.0,0,4,0,0,0,968,,4,gray
945,grafaiai,9,944.0,494,4,6,,4,90,50.0,0,20.0,0,4,0,0,0,969,,4,gray
946,bramblin,9,,495,3,1,,4,190,50.0,0,20.0,0,2,0,0,0,974,,3,brown
947,brambleghast,9,946.0,495,3,1,,4,45,50.0,0,20.0,0,2,0,0,0,975,,3,brown
948,toedscool,9,,496,10,7,,4,190,50.0,0,20.0,0,4,0,0,0,1006,,10,yellow
949,toedscruel,9,948.0,496,1,10,,4,90,50.0,0,20.0,0,4,0,0,0,1007,,1,black
950,klawf,9,,497,8,14,,4,120,50.0,0,35.0,0,2,0,0,0,962,,8,red
951,capsakid,9,,498,5,6,,4,190,50.0,0,20.0,0,2,0,0,0,938,,5,green
952,scovillain,9,951.0,498,5,6,,4,75,50.0,0,20.0,0,2,0,0,0,939,,5,green
953,rellor,9,,499,3,14,,4,190,50.0,0,20.0,0,3,0,0,0,922,,3,brown
954,rabsca,9,953.0,499,5,14,,4,45,50.0,0,20.0,0,3,0,0,0,923,,5,green
955,flittle,9,,500,10,7,,4,120,50.0,0,20.0,0,4,0,0,0,926,,10,yellow
956,espathra,9,955.0,500,10,6,,4,60,50.0,0,20.0,0,4,0,0,0,927,,10,yellow
957,tinkatink,9,,501,6,12,,8,190,50.0,0,20.0,0,4,0,0,0,1000,,6,pink
958,tinkatuff,9,957.0,501,6,12,,8,90,50.0,0,20.0,0,4,0,0,0,1001,,6,pink
959,tinkaton,9,958.0,501,6,12,,8,45,50.0,0,20.0,0,4,0,0,0,1002,,6,pink
960,wiglett,9,,502,9,5,,4,255,50.0,0,20.0,0,2,0,0,0,929,,9,white
961,wugtrio,9,960.0,502,8,5,,4,50,50.0,0,20.0,0,2,0,0,0,930,,8,red
962,bombirdier,9,,503,9,9,,4,25,50.0,0,35.0,0,1,0,0,0,959,,9,white
963,finizen,9,,504,2,3,,4,200,50.0,0,40.0,0,1,0,0,0,933,,2,blue
964,palafin,9,963.0,504,2,3,,4,45,50.0,0,40.0,0,1,0,0,0,934,,2,blue
965,varoom,9,,505,4,7,,4,190,50.0,0,20.0,0,2,0,0,0,942,,4,gray
966,revavroom,9,965.0,505,4,7,,4,75,50.0,0,20.0,0,2,0,0,0,943,,4,gray
967,cyclizar,9,,506,5,8,,4,190,50.0,0,30.0,0,4,0,0,0,953,,5,green
968,orthworm,9,,507,6,2,,4,25,50.0,0,35.0,0,1,0,0,0,944,,6,pink
969,glimmet,9,,508,2,1,,4,70,50.0,0,30.0,0,4,0,0,0,966,,2,blue
970,glimmora,9,969.0,508,2,1,,4,25,50.0,0,30.0,0,4,0,0,0,967,,2,blue
971,greavard,9,,509,9,8,,4,120,50.0,0,20.0,0,4,0,0,0,924,,9,white
972,houndstone,9,971.0,509,9,8,,4,60,50.0,0,20.0,0,4,0,0,0,925,,9,white
973,flamigo,9,,510,6,9,,4,100,50.0,0,20.0,0,4,0,0,0,961,,6,pink
974,cetoddle,9,,511,9,6,,4,150,50.0,0,25.0,0,4,0,0,0,947,,9,white
975,cetitan,9,974.0,511,9,6,,4,50,50.0,0,25.0,0,4,0,0,0,948,,9,white
976,veluza,9,,512,4,3,,4,100,50.0,0,20.0,0,3,0,0,0,932,,4,gray
977,dondozo,9,,513,2,3,,4,25,50.0,0,40.0,0,1,0,0,0,931,,2,blue
978,tatsugiri,9,,514,6,3,,4,100,50.0,0,35.0,0,4,0,0,0,952,,6,pink
979,annihilape,9,57.0,24,4,12,,4,45,50.0,0,20.0,0,2,0,0,0,1010,,4,gray
980,clodsire,9,194.0,96,3,8,,4,90,50.0,0,20.0,0,2,0,0,0,1009,,3,brown
981,farigiraf,9,203.0,101,3,8,,4,45,50.0,0,20.0,0,2,0,0,0,928,,3,brown
982,dudunsparce,9,206.0,103,10,2,,4,45,50.0,0,20.0,0,2,0,0,0,917,,10,yellow
983,kingambit,9,625.0,317,1,12,,4,25,50.0,0,20.0,0,2,0,0,0,1008,,1,black
984,great-tusk,9,,515,7,8,,-1,30,0.0,0,50.0,0,1,0,0,0,978,,7,purple
985,scream-tail,9,,516,6,6,,-1,50,0.0,0,50.0,0,1,0,0,0,982,,6,pink
986,brute-bonnet,9,,517,4,8,,-1,50,0.0,0,50.0,0,1,0,0,0,979,,4,gray
987,flutter-mane,9,,518,4,9,,-1,30,0.0,0,50.0,0,1,0,0,0,983,,4,gray
988,slither-wing,9,,519,8,8,,-1,30,0.0,0,50.0,0,1,0,0,0,984,,8,red
989,sandy-shocks,9,,520,4,8,,-1,30,0.0,0,50.0,0,1,0,0,0,981,,4,gray
990,iron-treads,9,,521,4,8,,-1,30,0.0,0,50.0,0,1,0,0,0,986,,4,gray
991,iron-bundle,9,,522,8,6,,-1,50,0.0,0,50.0,0,1,0,0,0,992,,8,red
992,iron-hands,9,,523,4,12,,-1,50,0.0,0,50.0,0,1,0,0,0,989,,4,gray
993,iron-jugulis,9,,524,2,6,,-1,30,0.0,0,50.0,0,1,0,0,0,990,,2,blue
994,iron-moth,9,,525,10,13,,-1,30,0.0,0,50.0,0,1,0,0,0,988,,10,yellow
995,iron-thorns,9,,526,5,6,,-1,30,0.0,0,50.0,0,1,0,0,0,991,,5,green
996,frigibax,9,,527,4,6,,4,45,50.0,0,40.0,0,1,0,0,0,949,,4,gray
997,arctibax,9,996.0,527,4,6,,4,25,50.0,0,40.0,0,1,0,0,0,950,,4,gray
998,baxcalibur,9,997.0,527,4,6,,4,10,50.0,0,40.0,0,1,0,0,0,951,,4,gray
999,gimmighoul,9,,528,3,5,,-1,45,50.0,0,50.0,0,1,0,0,0,976,,3,brown
1000,gholdengo,9,999.0,528,10,12,,-1,45,50.0,0,50.0,0,1,0,0,0,977,,10,yellow
1001,wo-chien,9,,529,3,2,,-1,6,0.0,0,50.0,0,1,0,1,0,996,,3,brown
1002,chien-pao,9,,530,9,8,,-1,6,0.0,0,50.0,0,1,0,1,0,995,,9,white
1003,ting-lu,9,,531,3,8,,-1,6,0.0,0,50.0,0,1,0,1,0,994,,3,brown
1004,chi-yu,9,,532,8,3,,-1,6,0.0,0,50.0,0,1,0,1,0,997,,8,red
1005,roaring-moon,9,,533,5,8,,-1,10,0.0,0,50.0,0,1,0,0,0,985,,5,green
1006,iron-valiant,9,,534,9,12,,-1,10,0.0,0,50.0,0,1,0,0,0,993,,9,white
1007,koraidon,9,,535,8,6,,-1,3,0.0,0,50.0,0,1,0,1,0,998,,8,red
1008,miraidon,9,,536,2,8,,-1,3,0.0,0,50.0,0,1,0,1,0,999,,2,blue
1009,walking-wake,9,,537,2,6,,-1,5,0.0,0,50.0,0,1,0,0,0,1011,,2,blue
1010,iron-leaves,9,,538,5,8,,-1,5,0.0,0,50.0,0,1,0,0,0,1012,,5,green
1011,dipplin,9,840.0,442,5,11,,-1,45,0.0,0,20.0,0,1,0,0,0,1013,,5,green
1012,poltchageist,9,,539,5,1,,-1,120,0.0,0,50.0,0,1,0,0,0,1014,,5,green
1013,sinistcha,9,1012.0,539,5,1,,-1,60,0.0,0,50.0,0,1,0,0,0,1015,,5,green
1014,okidogi,9,,540,1,6,,-1,3,0.0,0,50.0,0,1,0,1,0,1016,,1,black
1015,munkidori,9,,541,1,12,,-1,3,0.0,0,50.0,0,1,0,1,0,1017,,1,black
1016,fezandipiti,9,,542,1,9,,-1,3,0.0,0,50.0,0,1,0,1,0,1018,,1,black
1017,ogerpon,9,,543,5,12,,-1,5,0.0,0,50.0,0,1,0,1,0,1019,,5,green
1018,archaludon,9,884.0,465,9,6,,4,10,50.0,0,30.0,0,2,0,0,0,1020,,9,white
1019,hydrapple,9,1011.0,442,5,11,,4,10,50.0,0,20.0,0,5,0,0,0,1021,,5,green
1020,gouging-fire,9,,544,3,8,,-1,10,0.0,0,50.0,0,1,0,0,0,1022,,3,brown
1021,raging-bolt,9,,545,10,8,,-1,10,0.0,0,50.0,0,1,0,0,0,1023,,10,yellow
1022,iron-boulder,9,,547,4,8,,-1,10,0.0,0,50.0,0,1,0,0,0,1024,,4,gray
1023,iron-crown,9,,546,2,8,,-1,10,0.0,0,50.0,0,1,0,0,0,1025,,2,blue
1024,terapagos,9,,548,2,8,,-1,255,50.0,0,5.0,0,1,0,1,0,1026,,2,blue
1025,pecharunt,9,,549,7,1,,-1,3,0.0,0,20.0,0,1,0,0,1,1027,,7,purple
